reference_number,color_and_brick,quantity,set_number
50859a,"Black Motorcycle Chassis, Short Fairing Mounts and Foot PegsCatalog: Parts: Riding Cycle4242385
",2,7620
3023,"Black Plate 1 x 2Catalog: Parts: Plate302326
",1,7620
3021,"Black Plate 2 x 3Catalog: Parts: Plate302126
",1,7620
3020,"Black Plate 2 x 4Catalog: Parts: Plate302026
",1,7620
3032,"Black Plate 4 x 6Catalog: Parts: Plate303226
",2,7620
2817,"Black Plate, Modified 2 x 2 with Pin HolesCatalog: Parts: Plate, Modified281726
",2,7620
3675,"Black Slope 33 3 x 3 Double Convex CornerCatalog: Parts: Slope367526
",2,7620
3705,"Black Technic, Axle  4LCatalog: Parts: Technic, Axle370526
",1,7620
3068b,"Black Tile 2 x 2 with GrooveCatalog: Parts: Tile306826
",2,7620
42611,"Black Tire 17.5mm D. x 6mm with Shallow Staggered TreadsCatalog: Parts: Tire & Tread4239237 or 4515290
",1,7620
50861,"Black Tire 21mm D. x 6mm City MotorcycleCatalog: Parts: Tire & Tread6064174 or 4244953
",4,7620
60594,"Black Window 1 x 4 x 3 - No Shutter TabsCatalog: Parts: Window4530589 or 4520620
",1,7620
44728,"Dark Bluish Gray Bracket 1 x 2 - 2 x 2Catalog: Parts: Bracket6117972 or 6048854 or 4210893 or 4277928
",1,7620
3005,"Dark Bluish Gray Brick 1 x 1Catalog: Parts: Brick4211098
",3,7620
4740,"Dark Bluish Gray Dish 2 x 2 Inverted (Radar)Catalog: Parts: Dish4211010
",1,7620
30132,"Dark Bluish Gray Minifigure, Weapon Gun, Pistol Revolver - Large BarrelCatalog: Parts: Minifigure, Weapon6056822 or 4569113 or 4211029
",2,7620
50860,"Dark Bluish Gray Motorcycle Fairing, Dirt BikeCatalog: Parts: Riding Cycle4522655
",2,7620
3460,"Dark Bluish Gray Plate 1 x 8Catalog: Parts: Plate4210998
",1,7620
3794a,"Dark Bluish Gray Plate, Modified 1 x 2 with 1 Stud without Groove (Jumper)Catalog: Parts: Plate, Modified4211119
",1,7620
3176,"Dark Bluish Gray Plate, Modified 2 x 3 with HoleCatalog: Parts: Plate, Modified4225733
",1,7620
30165,"Dark Bluish Gray Slope, Curved 2 x 2 x 1 Double with 2 StudsCatalog: Parts: Slope, Curved4211093
",1,7620
50947,"Dark Bluish Gray Vehicle, Mudguard 1 x 4 1/2Catalog: Parts: Vehicle, Mudguard4246897 or 4500903
",1,7620
30236,"Light Bluish Gray Brick, Modified 1 x 2 with Bar HandleCatalog: Parts: Brick, Modified4211580
",1,7620
3024,"Light Bluish Gray Plate 1 x 1Catalog: Parts: Plate4211399
",2,7620
4085c,"Light Bluish Gray Plate, Modified 1 x 1 with U Clip Thick (Vertical Grip)Catalog: Parts: Plate, Modified4211479
",1,7620
33299,"Light Bluish Gray Technic, Liftarm, Modified Crank / Pin 1 x 3 - Axle HolesCatalog: Parts: Technic, Liftarm4563045 or 4211688
",1,7620
3673,"Light Bluish Gray Technic, Pin without Friction Ridges LengthwiseCatalog: Parts: Technic, Pin3673194 or 4211807
",1,7620
42610,"Light Bluish Gray Wheel 11mm D. x 8mm with Center GrooveCatalog: Parts: Wheel4211758
",1,7620
50862,"Light Bluish Gray Wheel 15mm D. x 6mm City MotorcycleCatalog: Parts: Wheel6410997 or 4590443 or 4259653
",4,7620
